Customer Gender,Is Senior,Partner,Dependents,Customer Tenure,Has Phone Service,Multiple Lines,Internet Plan,Online Security,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Customer Satisfaction,Churn Label
Male,Y,Y,N,72,Y,Y,Fiber optic,N,N,N,Y,Y,Two year,N,Bank transfer (automatic),98.35,6929.4,5,N
Male,N,Y,Y,60,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,N,Bank transfer (automatic),74.35,4453.3,5,N
Female,N,Y,N,61,N,No phone service,DSL,N,Y,Y,Y,N,Two year,N,Credit card (automatic),51.35,3244.4,4,N
Female,N,Y,N,6,Y,N,DSL,N,N,N,N,N,Month-to-month,N,Mailed check,45.65,323.45,1,N
Male,N,Y,Y,72,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Bank transfer (automatic),20.3,1401.15,1,N
Female,N,N,N,32,Y,Y,DSL,N,N,N,N,N,Month-to-month,Y,Electronic check,54.2,1739.6,4,N
Male,N,Y,N,65,Y,Y,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,90.65,5931,3,N
Female,N,Y,Y,45,N,No phone service,DSL,Y,N,N,Y,Y,Month-to-month,Y,Bank transfer (automatic),50.9,2333.85,2,N
Male,N,N,N,42,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Electronic check,25.05,949.85,1,N
Male,N,N,N,8,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,74.85,572.45,2,N
Male,N,N,Y,32,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Mailed check,20.5,696.8,4,N
Female,Y,Y,N,22,Y,Y,DSL,Y,N,Y,N,N,Month-to-month,Y,Mailed check,63.55,1381.8,3,N
Male,N,N,N,1,Y,N,DSL,Y,N,N,N,N,Month-to-month,N,Electronic check,47.95,47.95,3,N
Female,N,Y,N,1,Y,N,DSL,N,N,N,N,N,Month-to-month,Y,Electronic check,45.0,45,3,N
Male,Y,N,N,54,Y,Y,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,90.05,4931.8,4,N
Female,N,N,N,4,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Y,Credit card (automatic),25.3,116.95,5,N
Female,N,Y,N,56,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Electronic check,24.3,1261.7,5,N
Male,N,N,N,45,Y,N,DSL,Y,Y,N,Y,Y,Month-to-month,Y,Electronic check,75.95,3273.8,2,N
Female,N,Y,Y,71,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Credit card (automatic),19.7,1415.85,5,N
Male,N,Y,N,59,Y,N,DSL,Y,Y,N,Y,N,One year,N,Credit card (automatic),66.4,3958.2,5,N
Male,N,N,N,69,N,No phone service,DSL,N,Y,N,N,N,One year,Y,Bank transfer (automatic),35.75,2492.25,3,N
Male,N,N,N,19,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Mailed check,18.8,279.2,3,N
Female,N,Y,Y,55,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Credit card (automatic),19.4,1083,2,N
Female,N,N,N,38,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Mailed check,19.3,755.5,1,N
Female,Y,Y,N,47,Y,Y,DSL,Y,Y,N,N,N,Month-to-month,Y,Credit card (automatic),67.45,3252,2,N
Male,N,Y,Y,46,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Y,Mailed check,20.1,936.85,2,N
Female,N,Y,N,65,Y,N,DSL,Y,Y,Y,N,N,Two year,N,Credit card (automatic),58.9,3857.1,4,N
Male,N,Y,Y,71,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Mailed check,19.45,1378.45,4,N
Female,Y,N,N,52,N,No phone service,DSL,N,Y,Y,Y,N,Month-to-month,Y,Electronic check,50.5,2566.3,2,N
Male,N,Y,N,6,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Mailed check,25.1,171,2,N
Female,Y,Y,N,26,Y,N,DSL,N,Y,N,N,Y,One year,N,Mailed check,60.7,1597.4,2,N
Male,Y,N,N,48,Y,Y,Fiber optic,N,N,N,Y,Y,One year,Y,Electronic check,99.0,4744.35,5,N
Female,N,Y,Y,64,Y,Y,Fiber optic,Y,N,Y,Y,Y,One year,Y,Bank transfer (automatic),104.4,6721.6,4,N
Male,N,N,N,1,Y,N,DSL,N,N,N,N,N,Month-to-month,Y,Bank transfer (automatic),44.05,44.05,2,N
Male,N,Y,Y,72,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Credit card (automatic),24.1,1734.65,3,N
Male,N,N,N,1,Y,N,DSL,N,N,N,N,N,Month-to-month,Y,Mailed check,45.55,45.55,3,N
Female,N,Y,Y,51,Y,Y,Fiber optic,Y,N,N,N,Y,Month-to-month,Y,Electronic check,93.8,4539.35,5,N
Female,N,Y,Y,41,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Bank transfer (automatic),19.7,804.25,5,N
Female,N,Y,N,72,Y,N,DSL,Y,Y,N,Y,N,Two year,Y,Credit card (automatic),70.65,5011.15,1,N
Female,N,Y,N,43,Y,Y,DSL,Y,N,Y,Y,Y,Two year,N,Credit card (automatic),86.45,3574.5,1,N
Male,N,Y,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Two year,Y,Credit card (automatic),114.1,8086.4,1,N
Male,N,Y,N,47,Y,Y,Fiber optic,N,N,N,Y,Y,One year,Y,Credit card (automatic),95.2,4563,5,N
Male,N,N,N,72,Y,Y,DSL,Y,Y,Y,Y,Y,Two year,N,Credit card (automatic),88.55,6362.35,5,N
Male,N,N,N,3,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Credit card (automatic),20.75,67.1,5,N
Male,N,N,N,26,N,No phone service,DSL,Y,N,N,N,Y,Month-to-month,Y,Bank transfer (automatic),44.65,1156.55,3,N
Male,N,Y,Y,29,Y,N,DSL,Y,N,N,N,Y,Month-to-month,Y,Mailed check,60.2,1834.15,5,N
Male,N,N,N,27,Y,N,DSL,Y,N,N,N,N,One year,N,Bank transfer (automatic),55.45,1477.65,3,N
Male,N,Y,Y,24,Y,N,DSL,Y,N,Y,N,Y,Month-to-month,Y,Credit card (automatic),70.3,1706.45,1,N
Male,N,Y,N,67,Y,N,DSL,Y,Y,Y,N,N,Two year,Y,Bank transfer (automatic),60.4,3953.7,1,N
Female,N,N,N,23,Y,N,DSL,N,Y,N,N,N,One year,N,Bank transfer (automatic),55.8,1327.85,1,N
Male,N,N,N,14,N,No phone service,DSL,N,N,N,N,N,Month-to-month,Y,Mailed check,31.1,419.7,2,N
Male,Y,N,N,4,N,No phone service,DSL,N,N,N,Y,Y,Month-to-month,Y,Credit card (automatic),50.95,207.35,2,N
Male,N,N,Y,16,Y,Y,DSL,Y,N,N,N,Y,Month-to-month,Y,Electronic check,69.1,1083.7,4,N
Female,N,Y,N,46,N,No phone service,DSL,N,N,N,Y,Y,Month-to-month,Y,Electronic check,43.95,2007.85,4,N
Male,N,N,N,68,Y,Y,DSL,Y,N,Y,Y,Y,Two year,Y,Bank transfer (automatic),86.5,5882.75,4,N
Male,N,N,N,38,Y,Y,DSL,Y,Y,Y,N,N,Month-to-month,N,Electronic check,69.95,2657.55,2,N
Male,N,N,N,17,Y,N,Fiber optic,N,Y,N,N,Y,Month-to-month,Y,Credit card (automatic),90.95,1612.2,2,N
Male,N,Y,Y,4,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Mailed check,19.9,76.65,4,N
Female,N,N,N,12,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Electronic check,20.15,260.7,4,N
Male,N,Y,N,72,Y,Y,DSL,Y,Y,Y,Y,Y,Two year,Y,Credit card (automatic),90.6,6441.85,5,N
Male,N,N,N,3,Y,N,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,92.0,266.8,4,N
Female,N,N,N,41,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Y,Mailed check,24.85,962.25,5,N
Male,N,N,N,40,N,No phone service,DSL,N,N,Y,N,N,One year,N,Credit card (automatic),36.0,1382.9,3,N
Female,N,N,N,7,Y,N,DSL,Y,N,Y,Y,Y,Month-to-month,Y,Electronic check,78.5,571.05,2,N
Male,N,N,N,69,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Credit card (automatic),19.95,1399.35,4,N
Male,N,Y,N,7,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Mailed check,20.65,150,2,N
Female,N,Y,Y,5,N,No phone service,DSL,N,N,N,N,N,Month-to-month,Y,Electronic check,30.5,167.2,2,N
Female,N,Y,Y,72,Y,Y,Fiber optic,Y,Y,Y,Y,N,Two year,N,Credit card (automatic),106.1,7657.4,2,N
Male,N,Y,N,44,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Y,Bank transfer (automatic),20.5,865.05,3,N
Female,N,N,N,65,Y,Y,Fiber optic,N,Y,N,Y,N,One year,Y,Electronic check,95.5,6153.85,1,N
Female,N,N,N,3,Y,Y,DSL,N,N,Y,Y,N,Month-to-month,N,Electronic check,64.6,174.2,4,N
Male,N,N,N,24,Y,N,DSL,N,N,Y,N,N,Month-to-month,Y,Credit card (automatic),51.1,1269.6,1,N
Female,Y,Y,N,72,Y,Y,DSL,Y,Y,Y,Y,Y,Two year,N,Credit card (automatic),89.1,6352.4,1,N
Male,N,N,N,24,Y,N,DSL,Y,N,Y,N,N,Month-to-month,N,Electronic check,54.95,1348.5,1,N
Male,N,Y,N,22,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Bank transfer (automatic),20.45,471.55,2,N
Male,N,Y,N,70,Y,Y,DSL,N,Y,Y,Y,Y,Two year,Y,Credit card (automatic),85.95,5931.75,5,N
Male,N,Y,Y,25,Y,Y,DSL,N,N,N,Y,N,Month-to-month,N,Electronic check,60.35,1404.65,2,N
Male,N,Y,Y,37,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Bank transfer (automatic),19.8,726.1,2,N
Female,Y,Y,Y,22,Y,Y,Fiber optic,N,N,N,Y,N,Month-to-month,N,Bank transfer (automatic),85.35,1961.6,1,N
Female,N,Y,N,59,Y,Y,DSL,N,Y,Y,Y,N,Two year,Y,Bank transfer (automatic),72.1,4194.85,2,N
Male,N,Y,Y,1,Y,N,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,81.05,81.05,1,N
Male,N,N,N,3,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Electronic check,20.5,76.95,5,N
Female,N,Y,N,53,Y,Y,Fiber optic,N,Y,Y,Y,Y,One year,Y,Bank transfer (automatic),111.8,5809.75,4,N
Male,N,N,N,1,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,20.2,20.2,1,N
Male,N,N,N,20,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Y,Mailed check,19.7,415.9,5,N
Female,N,N,N,51,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Y,Bank transfer (automatic),19.85,996.95,4,N
Female,N,Y,N,51,Y,N,DSL,Y,N,Y,N,N,One year,Y,Bank transfer (automatic),60.5,3145.15,3,N
Female,N,Y,Y,13,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Mailed check,19.55,265.3,1,N
Female,N,N,N,1,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,20.9,20.9,1,N
Male,N,N,Y,1,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Mailed check,21.05,21.05,3,N
Male,N,N,N,63,Y,Y,DSL,Y,Y,Y,N,N,One year,N,Electronic check,71.5,4576.3,3,N
Male,N,N,N,3,Y,N,DSL,N,N,N,N,Y,Month-to-month,N,Mailed check,54.65,189.1,1,N
Male,N,N,N,46,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Credit card (automatic),19.2,908.15,3,N
Male,N,N,N,1,Y,Y,DSL,N,N,N,N,N,Month-to-month,Y,Credit card (automatic),49.8,49.8,2,N
Female,N,Y,Y,71,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Bank transfer (automatic),20.5,1500.95,4,N
Male,N,Y,Y,55,Y,Y,Fiber optic,N,Y,N,Y,N,Month-to-month,Y,Credit card (automatic),90.4,5099.15,4,N
Female,N,N,N,70,Y,Y,Fiber optic,N,Y,Y,N,N,One year,Y,Bank transfer (automatic),90.25,6385.95,4,N
Male,N,Y,Y,67,Y,Y,Fiber optic,Y,N,Y,Y,Y,Two year,N,Bank transfer (automatic),104.6,6885.75,2,N
Male,N,Y,N,14,Y,N,DSL,N,Y,N,N,N,Month-to-month,N,Credit card (automatic),50.2,668.85,3,N
Female,N,Y,Y,20,Y,Y,Fiber optic,N,Y,Y,N,Y,Month-to-month,Y,Bank transfer (automatic),95.5,1916.2,5,N
Female,N,Y,Y,49,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Bank transfer (automatic),95.4,4613.95,3,N
Female,N,N,N,72,Y,Y,Fiber optic,Y,Y,N,Y,N,Two year,Y,Bank transfer (automatic),101.3,7261.25,1,N
Female,N,Y,N,46,Y,Y,DSL,Y,N,N,N,N,Month-to-month,N,Electronic check,53.1,2459.8,4,N
Male,N,N,N,24,Y,Y,Fiber optic,N,Y,N,N,N,Month-to-month,Y,Bank transfer (automatic),84.85,2048.8,3,N
Female,N,Y,Y,5,N,No phone service,DSL,N,N,Y,N,N,Month-to-month,N,Electronic check,34.25,163.55,5,N
Female,N,Y,Y,33,Y,Y,Fiber optic,N,Y,Y,N,N,Month-to-month,N,Credit card (automatic),88.6,2888.7,1,N
Female,N,N,N,42,Y,Y,DSL,Y,N,N,N,N,One year,Y,Bank transfer (automatic),60.15,2421.6,2,N
Male,N,N,N,23,Y,N,Fiber optic,Y,Y,N,Y,Y,One year,Y,Credit card (automatic),99.95,2292.75,2,N
Male,N,N,N,8,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,N,Bank transfer (automatic),70.7,553.4,5,N
Male,N,N,N,66,Y,N,DSL,Y,N,N,N,N,One year,Y,Mailed check,54.8,3465.7,1,N
Male,Y,N,N,24,Y,Y,DSL,N,N,N,N,N,Month-to-month,N,Credit card (automatic),54.8,1291.3,4,N
Female,N,N,N,53,Y,N,Fiber optic,N,Y,N,Y,Y,One year,Y,Mailed check,100.3,5200.8,3,N
Female,N,N,N,60,N,No phone service,DSL,Y,Y,N,Y,Y,Two year,N,Electronic check,53.6,3237.05,1,N
Female,N,N,N,20,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Y,Credit card (automatic),19.35,433.75,2,N
Female,N,Y,Y,23,Y,Y,Fiber optic,N,N,N,N,Y,Month-to-month,N,Electronic check,85.6,1868.4,5,N
Male,N,Y,N,72,Y,N,DSL,Y,Y,Y,Y,Y,Two year,Y,Electronic check,80.8,5728.55,5,N
Male,N,N,N,21,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Mailed check,19.6,390.4,3,N
Male,Y,N,N,31,Y,Y,Fiber optic,N,N,N,Y,N,Month-to-month,Y,Electronic check,90.7,2845.15,5,N
Female,N,N,N,57,Y,N,DSL,N,Y,Y,Y,N,Two year,N,Mailed check,69.75,3894.4,5,N
Female,N,Y,Y,45,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Y,Bank transfer (automatic),20.0,886.4,1,N
Male,N,N,N,10,Y,Y,Fiber optic,N,Y,N,N,Y,Month-to-month,Y,Electronic check,95.25,1021.55,4,N
Male,N,N,Y,14,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,19.95,268.4,3,N
Male,N,Y,N,27,Y,Y,DSL,Y,N,Y,Y,Y,One year,N,Mailed check,80.85,2204.35,1,N
Female,N,Y,Y,69,Y,Y,Fiber optic,N,N,Y,N,Y,Two year,Y,Bank transfer (automatic),93.3,6398.05,4,N
Female,N,Y,N,35,N,No phone service,DSL,Y,N,Y,Y,N,Two year,Y,Credit card (automatic),46.35,1662.05,1,N
Male,N,Y,N,45,Y,Y,DSL,N,Y,N,Y,Y,One year,N,Credit card (automatic),78.75,3600.65,1,N
Female,N,N,N,17,Y,N,Fiber optic,N,N,N,Y,N,Month-to-month,Y,Electronic check,83.55,1329.15,5,N
Male,N,N,N,22,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Mailed check,19.6,422.5,4,N
Male,N,Y,N,67,Y,N,DSL,Y,Y,Y,N,Y,Two year,N,Mailed check,67.85,4627.65,3,N
Female,N,Y,Y,67,Y,Y,Fiber optic,N,Y,Y,Y,Y,Two year,Y,Bank transfer (automatic),105.65,6717.9,3,N
Female,Y,N,N,9,Y,N,Fiber optic,N,Y,N,N,N,Month-to-month,N,Credit card (automatic),75.5,637.4,4,N
Female,N,N,N,5,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,20.15,117.95,5,N
Male,N,N,N,54,N,No phone service,DSL,Y,N,Y,Y,N,Two year,N,Credit card (automatic),45.2,2460.55,2,N
Male,N,Y,N,70,Y,Y,DSL,Y,Y,Y,Y,N,Two year,Y,Bank transfer (automatic),79.25,5731.85,1,N
Male,N,Y,Y,53,Y,Y,DSL,Y,Y,Y,Y,Y,Month-to-month,N,Electronic check,85.7,4616.1,5,N
Female,N,N,N,31,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Credit card (automatic),20.1,589.25,4,N
Male,N,Y,Y,13,Y,N,DSL,N,Y,Y,N,N,Month-to-month,N,Bank transfer (automatic),61.8,750.1,1,N
Female,N,Y,Y,28,Y,Y,DSL,N,N,N,N,N,Month-to-month,N,Mailed check,49.9,1410.25,3,N
Male,N,Y,N,38,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Bank transfer (automatic),20.4,743.5,2,N
Male,N,Y,N,52,Y,N,DSL,Y,N,N,Y,Y,One year,Y,Mailed check,75.4,3865.45,3,N
Male,N,Y,Y,62,Y,N,Fiber optic,Y,Y,Y,Y,Y,Two year,N,Mailed check,108.15,6825.65,4,N
Female,N,N,N,16,Y,N,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,86.25,1340.1,1,N
Male,N,N,N,12,Y,N,Fiber optic,N,Y,N,Y,Y,One year,N,Electronic check,95.7,1184,4,N
Female,N,Y,Y,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Two year,Y,Bank transfer (automatic),116.85,8477.7,1,N
Male,Y,N,N,71,Y,Y,Fiber optic,N,N,Y,Y,Y,One year,N,Bank transfer (automatic),105.75,7382.85,5,N
Female,N,Y,N,24,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Mailed check,20.15,456.85,2,N
Female,N,N,N,15,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Mailed check,19.6,331.6,5,N
Male,N,N,Y,2,Y,Y,DSL,Y,N,N,N,N,Month-to-month,N,Bank transfer (automatic),60.95,134.6,5,N
Female,N,Y,Y,5,N,No phone service,DSL,N,N,N,N,N,Month-to-month,N,Mailed check,25.05,125.5,4,N
Male,N,Y,N,41,Y,N,DSL,Y,Y,N,N,N,One year,Y,Bank transfer (automatic),60.3,2511.3,2,N
Female,N,N,Y,43,Y,N,DSL,Y,N,N,N,Y,Month-to-month,Y,Electronic check,63.95,2737.05,1,N
Male,Y,Y,N,1,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,N,Electronic check,74.3,74.3,1,N
Female,Y,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Mailed check,70.6,70.6,3,N
Male,N,Y,N,71,Y,Y,DSL,Y,Y,Y,Y,Y,Two year,N,Bank transfer (automatic),90.55,6404,1,N
Male,N,N,N,7,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Mailed check,19.45,165.35,4,N
Female,Y,N,N,28,Y,Y,DSL,N,Y,Y,N,N,Month-to-month,N,Bank transfer (automatic),64.45,1867.6,5,N
Male,Y,N,N,16,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,N,Electronic check,69.65,1043.3,5,N
Male,N,N,N,7,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Mailed check,19.5,128.6,5,N
Female,N,N,N,69,Y,Y,Fiber optic,N,Y,Y,Y,Y,Two year,Y,Bank transfer (automatic),110.5,7455.45,2,N
Female,N,N,Y,1,N,No phone service,DSL,N,N,N,N,N,Month-to-month,N,Mailed check,24.7,24.7,1,N
Male,N,N,N,3,Y,N,DSL,Y,Y,N,Y,Y,Month-to-month,Y,Electronic check,77.4,206.15,4,N
Female,N,Y,N,69,Y,Y,Fiber optic,N,Y,N,N,N,Month-to-month,Y,Bank transfer (automatic),85.4,5869.4,2,N
Female,N,Y,N,71,N,No phone service,DSL,Y,Y,Y,N,N,Two year,Y,Bank transfer (automatic),47.6,3377.8,3,N
Female,N,Y,Y,69,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Mailed check,19.4,1346.2,4,N
Female,N,N,N,48,Y,Y,Fiber optic,N,Y,Y,Y,Y,Month-to-month,Y,Electronic check,103.85,4946.05,4,N
Male,N,N,N,45,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Month-to-month,Y,Credit card (automatic),108.45,4964.7,4,N
Male,N,N,N,51,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,N,Bank transfer (automatic),81.0,4085.75,5,N
Male,N,N,N,72,Y,Y,DSL,Y,Y,Y,Y,Y,Two year,N,Bank transfer (automatic),86.65,6224.8,4,N
Male,N,Y,Y,37,Y,Y,Fiber optic,N,Y,N,Y,N,Month-to-month,Y,Electronic check,92.95,3415.25,1,N
Male,N,Y,N,71,Y,Y,DSL,Y,Y,Y,Y,Y,Two year,N,Electronic check,90.35,6325.25,4,N
Female,N,N,N,66,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Y,Credit card (automatic),25.15,1683.6,5,N
Male,N,Y,N,51,Y,N,DSL,Y,N,Y,Y,Y,One year,Y,Bank transfer (automatic),76.4,3966.3,4,N
Female,N,Y,N,30,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Bank transfer (automatic),19.55,608.5,3,N
Female,N,N,N,34,Y,Y,Fiber optic,N,N,N,Y,N,Month-to-month,N,Electronic check,85.35,2896.6,3,N
Male,N,Y,Y,64,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Y,Mailed check,24.8,1514.85,5,N
Male,Y,Y,N,65,Y,Y,Fiber optic,N,Y,N,Y,Y,One year,Y,Bank transfer (automatic),103.15,6792.45,1,N
Male,N,N,N,47,Y,Y,Fiber optic,Y,N,Y,Y,N,Month-to-month,N,Mailed check,100.75,4669.2,1,N
Female,N,Y,Y,67,Y,Y,Fiber optic,N,N,Y,Y,N,Two year,N,Credit card (automatic),94.1,6302.8,2,N
Male,N,N,N,39,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Bank transfer (automatic),19.35,779.2,5,N
Male,N,N,N,14,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,19.9,283.75,4,N
Male,Y,N,N,56,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,101.05,5594,5,N
Female,N,N,N,14,Y,N,DSL,N,N,Y,N,Y,One year,N,Credit card (automatic),59.1,772.85,2,N
Male,N,Y,N,16,Y,N,DSL,Y,N,N,N,N,One year,Y,Mailed check,55.85,857.8,5,N
Male,N,Y,Y,70,Y,Y,Fiber optic,Y,N,N,Y,Y,Month-to-month,Y,Electronic check,106.05,7554.05,5,N
Male,Y,Y,N,72,Y,Y,DSL,Y,Y,N,Y,Y,Two year,Y,Credit card (automatic),84.1,5981.65,2,N
Female,N,Y,Y,23,Y,N,Fiber optic,N,Y,N,N,N,Month-to-month,Y,Credit card (automatic),75.3,1702.9,1,N
Male,N,N,Y,21,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,24.7,467.15,4,N
Female,N,N,N,36,Y,Y,DSL,N,Y,N,N,N,One year,N,Electronic check,55.8,1941.5,2,N
Female,N,N,N,50,N,No phone service,DSL,N,Y,Y,N,N,Two year,N,Credit card (automatic),39.7,1932.75,3,N
Female,N,Y,Y,48,N,No phone service,DSL,N,N,Y,N,N,Month-to-month,Y,Credit card (automatic),29.5,1423.05,1,N
Female,N,N,Y,50,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Credit card (automatic),20.15,970.85,3,N
