User ID,Content Category,Interaction Type,Time of Interaction,Device Used
U0175,Travel,Comment,Morning,Mobile
U0403,Food,Follow,Morning,Desktop
U0266,Food,Comment,Evening,Desktop
U0106,Food,Comment,Afternoon,Mobile
U0251,Food,Like,Afternoon,Desktop
U0222,Fitness,Like,Afternoon,Mobile
U0269,Fitness,Comment,Afternoon,Desktop
U0146,Fitness,Like,Afternoon,Desktop
U0391,Technology,Follow,Evening,Tablet
U0330,Travel,Follow,Morning,Mobile
U0139,Travel,Like,Morning,Mobile
U0400,Travel,Comment,Morning,Desktop
U0057,Food,Share,Afternoon,Tablet
U0140,Education,Share,Evening,Desktop
U0011,Education,Share,Morning,Mobile
U0415,Education,Comment,Morning,Tablet
U0271,Fitness,Share,Morning,Mobile
U0395,Travel,Comment,Evening,Tablet
U0247,Fitness,Share,Morning,Mobile
U0218,Food,Comment,Afternoon,Tablet
U0343,Education,Share,Evening,Tablet
U0242,Fitness,Share,Evening,Mobile
U0173,Travel,Share,Afternoon,Mobile
U0221,Technology,Like,Evening,Tablet
U0459,Fitness,Comment,Morning,Desktop
U0240,Education,Like,Afternoon,Tablet
U0500,Travel,Comment,Evening,Tablet
U0378,Fitness,Comment,Morning,Desktop
U0132,Education,Share,Morning,Desktop
U0144,Education,Like,Evening,Desktop
U0175,Education,Comment,Morning,Mobile
U0023,Food,Comment,Afternoon,Tablet
U0357,Technology,Comment,Evening,Desktop
U0455,Technology,Share,Afternoon,Mobile
U0118,Food,Like,Evening,Mobile
U0179,Travel,Share,Afternoon,Tablet
U0014,Technology,Like,Evening,Tablet
U0099,Fitness,Like,Morning,Mobile
U0101,Fitness,Share,Morning,Mobile
U0339,Fitness,Like,Afternoon,Tablet
U0061,Fitness,Follow,Evening,Desktop
U0451,Travel,Comment,Afternoon,Mobile
U0243,Technology,Share,Afternoon,Mobile
U0273,Travel,Like,Morning,Mobile
U0109,Fitness,Comment,Morning,Desktop
U0118,Fitness,Follow,Evening,Desktop
U0366,Education,Comment,Evening,Tablet
U0425,Education,Follow,Evening,Tablet
U0089,Travel,Share,Evening,Desktop
U0110,Technology,Like,Evening,Mobile
U0193,Travel,Like,Evening,Mobile
U0065,Fitness,Like,Morning,Tablet
U0203,Education,Comment,Evening,Tablet
U0093,Fitness,Like,Evening,Mobile
U0124,Education,Share,Evening,Mobile
U0048,Food,Like,Afternoon,Desktop
U0219,Fitness,Comment,Afternoon,Mobile
U0046,Fitness,Follow,Evening,Tablet
U0370,Education,Share,Evening,Mobile
U0349,Food,Like,Afternoon,Mobile
U0006,Technology,Like,Morning,Tablet
U0085,Education,Like,Evening,Mobile
U0247,Travel,Like,Morning,Tablet
U0030,Education,Share,Evening,Mobile
U0195,Technology,Share,Evening,Tablet
U0134,Technology,Comment,Morning,Tablet
U0296,Travel,Follow,Evening,Desktop
U0394,Fitness,Share,Morning,Mobile
U0404,Food,Follow,Morning,Desktop
U0223,Technology,Share,Afternoon,Mobile
U0002,Food,Like,Evening,Mobile
U0326,Technology,Share,Afternoon,Desktop
U0208,Education,Comment,Afternoon,Mobile
U0409,Education,Share,Afternoon,Mobile
U0026,Food,Like,Afternoon,Mobile
U0193,Technology,Like,Evening,Tablet
U0028,Fitness,Follow,Afternoon,Mobile
U0315,Travel,Comment,Evening,Tablet
U0009,Education,Comment,Evening,Mobile
U0138,Technology,Like,Morning,Desktop
U0456,Education,Like,Evening,Tablet
U0376,Fitness,Follow,Afternoon,Tablet
U0451,Education,Follow,Morning,Mobile
U0097,Technology,Share,Evening,Desktop
U0345,Fitness,Follow,Morning,Tablet
U0152,Fitness,Share,Evening,Tablet
U0082,Fitness,Comment,Morning,Desktop
U0067,Education,Follow,Afternoon,Desktop
U0159,Technology,Share,Afternoon,Desktop
U0485,Travel,Share,Evening,Mobile
U0388,Technology,Share,Afternoon,Mobile
U0118,Food,Comment,Evening,Desktop
U0492,Technology,Like,Evening,Tablet
U0158,Food,Like,Afternoon,Desktop
U0375,Food,Like,Morning,Mobile
U0257,Fitness,Follow,Evening,Desktop
U0498,Travel,Like,Morning,Tablet
U0345,Food,Like,Evening,Mobile
U0328,Food,Like,Morning,Mobile
U0111,Food,Share,Morning,Mobile
U0301,Technology,Like,Afternoon,Desktop
U0047,Education,Share,Morning,Desktop
U0370,Education,Comment,Morning,Mobile
U0047,Fitness,Follow,Evening,Desktop
U0208,Food,Like,Evening,Mobile
U0209,Technology,Follow,Morning,Mobile
U0389,Travel,Follow,Afternoon,Mobile
U0399,Education,Comment,Evening,Mobile
U0421,Technology,Like,Morning,Tablet
U0213,Education,Like,Morning,Mobile
U0194,Travel,Share,Afternoon,Tablet
U0136,Food,Follow,Evening,Tablet
U0470,Education,Comment,Morning,Tablet
U0313,Fitness,Like,Afternoon,Mobile
U0037,Education,Share,Morning,Tablet
U0150,Fitness,Comment,Morning,Desktop
U0176,Education,Follow,Morning,Mobile
U0418,Fitness,Comment,Evening,Mobile
U0232,Food,Follow,Afternoon,Desktop
U0131,Food,Like,Morning,Mobile
U0209,Technology,Like,Evening,Desktop
U0173,Travel,Follow,Morning,Desktop
U0405,Technology,Like,Evening,Tablet
U0066,Technology,Like,Afternoon,Mobile
U0267,Food,Like,Morning,Desktop
U0419,Travel,Follow,Morning,Mobile
U0482,Fitness,Comment,Evening,Mobile
U0131,Food,Comment,Afternoon,Mobile
U0224,Technology,Follow,Evening,Desktop
U0288,Fitness,Share,Evening,Tablet
U0149,Technology,Like,Evening,Mobile
U0459,Technology,Follow,Evening,Tablet
U0176,Fitness,Comment,Afternoon,Desktop
U0109,Food,Like,Morning,Tablet
U0342,Travel,Share,Afternoon,Tablet
U0311,Education,Like,Morning,Desktop
U0412,Food,Follow,Afternoon,Tablet
U0131,Fitness,Follow,Evening,Desktop
U0362,Education,Follow,Evening,Tablet
U0294,Food,Follow,Afternoon,Tablet
U0268,Fitness,Like,Afternoon,Tablet
U0297,Education,Comment,Afternoon,Mobile
U0053,Technology,Share,Afternoon,Tablet
U0406,Fitness,Like,Morning,Mobile
U0400,Food,Like,Morning,Mobile
U0221,Education,Like,Afternoon,Tablet
U0359,Education,Share,Morning,Desktop
U0328,Travel,Like,Morning,Desktop
U0090,Fitness,Follow,Evening,Desktop
U0371,Education,Comment,Morning,Tablet
U0340,Food,Comment,Evening,Tablet
U0337,Technology,Follow,Evening,Desktop
U0455,Technology,Follow,Evening,Mobile
U0175,Education,Follow,Morning,Mobile
U0184,Fitness,Follow,Evening,Desktop
U0048,Travel,Comment,Evening,Tablet
U0209,Technology,Like,Evening,Mobile
U0247,Technology,Comment,Afternoon,Tablet
U0414,Food,Like,Evening,Tablet
U0129,Food,Comment,Morning,Desktop
U0408,Education,Follow,Afternoon,Desktop
U0021,Fitness,Comment,Morning,Desktop
U0001,Education,Share,Morning,Desktop
U0465,Technology,Share,Afternoon,Mobile
U0391,Education,Like,Afternoon,Mobile
U0099,Food,Like,Evening,Mobile
U0034,Education,Share,Afternoon,Mobile
U0323,Technology,Share,Evening,Tablet
U0209,Education,Follow,Morning,Mobile
U0322,Technology,Share,Morning,Tablet
U0144,Technology,Follow,Afternoon,Desktop
U0145,Fitness,Follow,Afternoon,Mobile
U0391,Fitness,Like,Afternoon,Tablet
U0010,Technology,Follow,Evening,Tablet
U0423,Travel,Comment,Afternoon,Mobile
U0478,Technology,Like,Evening,Desktop
U0269,Education,Share,Evening,Desktop
U0100,Fitness,Comment,Morning,Desktop
U0480,Food,Comment,Morning,Desktop
U0469,Technology,Like,Afternoon,Desktop
U0105,Technology,Like,Morning,Mobile
U0001,Technology,Share,Afternoon,Mobile
U0122,Food,Like,Evening,Mobile
U0280,Food,Like,Evening,Desktop
U0230,Education,Share,Morning,Desktop
U0304,Fitness,Share,Morning,Tablet
U0443,Food,Like,Afternoon,Tablet
U0221,Food,Like,Afternoon,Mobile
U0105,Food,Like,Evening,Mobile
U0274,Fitness,Comment,Morning,Desktop
U0256,Education,Comment,Evening,Mobile
U0427,Technology,Comment,Morning,Desktop
U0100,Education,Follow,Afternoon,Desktop
U0280,Travel,Share,Afternoon,Tablet
U0225,Travel,Comment,Morning,Mobile
U0279,Food,Like,Evening,Desktop
U0294,Technology,Follow,Afternoon,Desktop
U0475,Travel,Like,Morning,Desktop
U0481,Fitness,Like,Afternoon,Desktop
U0187,Travel,Like,Morning,Tablet
U0338,Fitness,Share,Morning,Mobile
U0082,Travel,Share,Morning,Tablet
U0008,Education,Share,Afternoon,Desktop
U0208,Fitness,Like,Evening,Tablet
U0395,Technology,Comment,Morning,Tablet
U0204,Education,Share,Afternoon,Mobile
U0320,Education,Share,Evening,Desktop
U0445,Fitness,Like,Morning,Mobile
U0488,Fitness,Share,Evening,Tablet
U0260,Fitness,Like,Afternoon,Desktop
U0332,Food,Follow,Morning,Desktop
U0260,Technology,Follow,Afternoon,Tablet
U0473,Fitness,Follow,Morning,Tablet
U0245,Education,Comment,Morning,Tablet
U0316,Food,Like,Afternoon,Desktop
U0369,Travel,Follow,Evening,Desktop
U0077,Education,Share,Evening,Desktop
U0368,Fitness,Comment,Morning,Desktop
U0101,Technology,Share,Afternoon,Tablet
U0001,Fitness,Like,Afternoon,Tablet
U0122,Technology,Share,Afternoon,Tablet
U0387,Travel,Share,Afternoon,Tablet
U0352,Education,Like,Afternoon,Mobile
U0086,Education,Share,Afternoon,Mobile
U0129,Education,Share,Morning,Desktop
U0202,Fitness,Share,Morning,Desktop
U0096,Fitness,Comment,Evening,Tablet
U0379,Food,Comment,Evening,Desktop
U0280,Technology,Follow,Evening,Desktop
U0041,Food,Like,Evening,Mobile
U0173,Travel,Share,Evening,Mobile
U0496,Fitness,Comment,Evening,Desktop
U0445,Fitness,Follow,Evening,Desktop
U0401,Food,Like,Evening,Mobile
U0482,Technology,Follow,Evening,Tablet
U0014,Travel,Comment,Evening,Tablet
U0198,Food,Like,Evening,Mobile
U0388,Food,Comment,Afternoon,Desktop
U0157,Education,Like,Evening,Mobile
U0468,Education,Follow,Afternoon,Desktop
U0102,Food,Comment,Evening,Tablet
U0020,Food,Like,Morning,Mobile
U0046,Food,Like,Afternoon,Desktop
U0168,Technology,Like,Morning,Mobile
U0188,Fitness,Follow,Evening,Desktop
U0434,Technology,Like,Evening,Mobile
U0230,Technology,Share,Afternoon,Mobile
U0488,Technology,Like,Morning,Desktop
U0182,Travel,Like,Morning,Desktop
U0269,Education,Comment,Afternoon,Mobile
U0004,Food,Like,Afternoon,Mobile
U0264,Education,Share,Evening,Desktop
U0456,Food,Follow,Morning,Tablet
U0490,Education,Follow,Afternoon,Tablet
U0231,Travel,Comment,Evening,Desktop
U0253,Food,Share,Evening,Tablet
U0278,Food,Share,Evening,Tablet
U0404,Education,Share,Evening,Desktop
U0066,Education,Follow,Afternoon,Mobile
U0171,Fitness,Like,Morning,Mobile
U0411,Food,Comment,Afternoon,Tablet
U0450,Technology,Like,Morning,Mobile
U0450,Food,Like,Morning,Desktop
U0166,Travel,Comment,Afternoon,Mobile
U0218,Fitness,Like,Evening,Tablet
U0146,Education,Follow,Evening,Tablet
U0318,Travel,Comment,Evening,Mobile
U0217,Travel,Follow,Afternoon,Tablet
U0077,Technology,Like,Evening,Mobile
U0264,Fitness,Follow,Evening,Desktop
U0487,Education,Comment,Morning,Mobile
U0414,Fitness,Like,Morning,Mobile
U0311,Technology,Share,Morning,Tablet
U0031,Technology,Share,Afternoon,Mobile
U0213,Travel,Comment,Afternoon,Mobile
U0238,Technology,Comment,Afternoon,Tablet
U0207,Technology,Follow,Evening,Tablet
U0093,Travel,Share,Afternoon,Desktop
U0499,Education,Share,Afternoon,Tablet
U0195,Education,Share,Morning,Mobile
U0047,Travel,Comment,Evening,Desktop
U0201,Education,Follow,Morning,Mobile
U0090,Travel,Like,Morning,Tablet
U0227,Fitness,Like,Evening,Tablet
U0167,Fitness,Comment,Morning,Mobile
U0452,Technology,Follow,Morning,Tablet
U0337,Technology,Share,Evening,Tablet
U0282,Fitness,Share,Morning,Mobile
U0360,Education,Comment,Morning,Tablet
U0482,Food,Like,Afternoon,Desktop
U0331,Travel,Share,Afternoon,Mobile
U0127,Education,Share,Morning,Desktop
U0130,Travel,Comment,Evening,Tablet
U0060,Travel,Follow,Morning,Tablet
U0002,Education,Follow,Morning,Mobile
U0029,Fitness,Follow,Afternoon,Tablet
U0389,Travel,Comment,Evening,Tablet
U0252,Food,Like,Evening,Mobile
U0286,Fitness,Comment,Evening,Mobile
U0346,Fitness,Comment,Morning,Desktop
U0405,Technology,Comment,Evening,Tablet
U0453,Food,Follow,Morning,Tablet
U0482,Travel,Comment,Evening,Tablet
U0443,Travel,Comment,Evening,Desktop
U0370,Food,Share,Evening,Tablet
U0327,Travel,Like,Evening,Mobile
U0143,Fitness,Share,Afternoon,Desktop
U0057,Technology,Like,Afternoon,Desktop
U0012,Education,Share,Morning,Mobile
U0048,Fitness,Share,Afternoon,Desktop
U0377,Fitness,Follow,Evening,Mobile
U0241,Fitness,Follow,Morning,Tablet
U0496,Fitness,Comment,Morning,Desktop
U0078,Fitness,Comment,Evening,Mobile
U0444,Travel,Follow,Evening,Desktop
U0072,Technology,Like,Morning,Tablet
U0196,Technology,Like,Afternoon,Mobile
U0062,Technology,Comment,Evening,Desktop
U0339,Education,Comment,Evening,Desktop
U0474,Fitness,Share,Evening,Mobile
U0221,Food,Like,Afternoon,Mobile
U0339,Travel,Share,Morning,Tablet
U0398,Technology,Like,Evening,Mobile
U0145,Technology,Like,Morning,Mobile
U0405,Travel,Comment,Evening,Tablet
U0473,Technology,Comment,Afternoon,Tablet
U0306,Travel,Comment,Afternoon,Mobile
U0359,Food,Like,Afternoon,Tablet
U0415,Technology,Like,Evening,Mobile
U0292,Food,Like,Evening,Mobile
U0299,Technology,Share,Afternoon,Mobile
U0233,Fitness,Comment,Morning,Desktop
U0479,Education,Follow,Afternoon,Desktop
U0199,Fitness,Like,Afternoon,Mobile
U0039,Fitness,Like,Evening,Mobile
U0217,Food,Comment,Morning,Tablet
U0286,Food,Like,Afternoon,Mobile
U0318,Travel,Like,Morning,Tablet
U0044,Travel,Share,Afternoon,Tablet
U0117,Fitness,Comment,Morning,Desktop
U0484,Food,Comment,Morning,Desktop
U0424,Technology,Like,Evening,Mobile
U0444,Technology,Share,Afternoon,Mobile
U0009,Food,Follow,Evening,Desktop
U0394,Travel,Share,Evening,Desktop
U0319,Food,Share,Morning,Desktop
U0218,Fitness,Comment,Morning,Desktop
U0055,Food,Follow,Morning,Desktop
U0023,Technology,Like,Evening,Mobile
U0264,Technology,Like,Morning,Mobile
U0467,Travel,Comment,Evening,Tablet
U0231,Food,Like,Afternoon,Mobile
U0217,Technology,Like,Evening,Tablet
U0416,Food,Like,Evening,Desktop
U0016,Technology,Like,Evening,Desktop
U0101,Technology,Follow,Evening,Desktop
U0028,Fitness,Share,Afternoon,Desktop
U0185,Food,Share,Evening,Desktop
U0206,Technology,Comment,Morning,Tablet
U0290,Fitness,Share,Afternoon,Desktop
U0361,Education,Follow,Afternoon,Desktop
U0105,Education,Share,Morning,Mobile
U0344,Education,Share,Morning,Desktop
U0415,Food,Follow,Afternoon,Desktop
U0077,Food,Like,Morning,Tablet
U0426,Travel,Like,Morning,Mobile
U0137,Travel,Like,Afternoon,Desktop
U0170,Education,Like,Evening,Mobile
U0026,Education,Follow,Afternoon,Desktop
U0064,Technology,Share,Afternoon,Mobile
U0135,Fitness,Share,Evening,Tablet
U0294,Food,Like,Morning,Mobile
U0363,Food,Like,Morning,Mobile
U0313,Education,Share,Evening,Mobile
U0307,Travel,Share,Afternoon,Tablet
U0253,Fitness,Like,Evening,Tablet
U0303,Technology,Follow,Afternoon,Desktop
U0384,Technology,Comment,Afternoon,Desktop
U0111,Food,Like,Afternoon,Mobile
U0293,Fitness,Comment,Afternoon,Mobile
U0224,Fitness,Share,Morning,Tablet
U0467,Education,Like,Morning,Desktop
U0365,Fitness,Comment,Afternoon,Desktop
U0240,Education,Comment,Morning,Desktop
U0055,Travel,Comment,Morning,Mobile
U0338,Food,Like,Morning,Mobile
U0121,Education,Like,Afternoon,Tablet
U0043,Technology,Like,Afternoon,Tablet
U0418,Education,Share,Morning,Desktop
U0274,Fitness,Share,Morning,Mobile
U0268,Fitness,Share,Evening,Tablet
U0225,Education,Share,Morning,Mobile
U0277,Travel,Share,Morning,Desktop
U0048,Fitness,Comment,Morning,Desktop
U0154,Travel,Follow,Evening,Mobile
U0346,Food,Like,Evening,Mobile
U0217,Education,Follow,Evening,Mobile
U0201,Travel,Comment,Evening,Tablet
U0137,Education,Share,Morning,Desktop
U0061,Technology,Follow,Afternoon,Tablet
U0219,Travel,Like,Morning,Tablet
U0091,Food,Comment,Afternoon,Tablet
U0194,Technology,Follow,Afternoon,Desktop
U0328,Education,Share,Morning,Desktop
U0145,Travel,Comment,Evening,Desktop
U0480,Travel,Share,Evening,Mobile
U0160,Technology,Like,Morning,Desktop
U0174,Travel,Share,Morning,Mobile
U0297,Travel,Comment,Morning,Desktop
U0496,Fitness,Follow,Evening,Desktop
U0273,Education,Comment,Evening,Mobile
U0133,Travel,Follow,Afternoon,Mobile
U0035,Technology,Like,Afternoon,Tablet
U0038,Technology,Comment,Morning,Tablet
U0387,Fitness,Follow,Evening,Mobile
U0110,Travel,Share,Afternoon,Mobile
U0128,Food,Like,Morning,Desktop
U0400,Technology,Like,Evening,Mobile
U0490,Food,Comment,Afternoon,Desktop
U0316,Travel,Share,Morning,Desktop
U0141,Education,Share,Morning,Desktop
U0033,Travel,Share,Afternoon,Tablet
U0265,Food,Like,Morning,Tablet
U0490,Technology,Comment,Evening,Desktop
U0050,Technology,Share,Afternoon,Desktop
U0435,Fitness,Comment,Morning,Desktop
U0471,Travel,Follow,Afternoon,Desktop
U0276,Fitness,Follow,Evening,Tablet
U0282,Food,Follow,Afternoon,Tablet
U0353,Food,Like,Morning,Desktop
U0057,Education,Comment,Morning,Mobile
U0352,Food,Like,Afternoon,Mobile
U0196,Technology,Like,Evening,Desktop
U0041,Technology,Follow,Afternoon,Mobile
U0107,Food,Like,Afternoon,Mobile
U0364,Fitness,Share,Evening,Mobile
U0307,Travel,Like,Morning,Desktop
U0305,Education,Share,Evening,Desktop
U0272,Food,Like,Evening,Mobile
U0472,Travel,Follow,Afternoon,Tablet
U0221,Travel,Share,Afternoon,Mobile
U0135,Technology,Share,Morning,Desktop
U0187,Travel,Like,Afternoon,Desktop
U0401,Food,Like,Afternoon,Mobile
U0260,Technology,Comment,Evening,Desktop
U0401,Food,Follow,Afternoon,Desktop
U0438,Fitness,Follow,Evening,Desktop
U0149,Technology,Share,Morning,Desktop
U0178,Technology,Like,Morning,Mobile
U0346,Fitness,Like,Afternoon,Mobile
U0151,Travel,Follow,Morning,Desktop
U0243,Travel,Share,Afternoon,Mobile
U0200,Technology,Like,Morning,Mobile
U0364,Technology,Share,Morning,Desktop
U0265,Travel,Like,Evening,Mobile
U0275,Technology,Follow,Morning,Desktop
U0254,Fitness,Like,Evening,Mobile
U0305,Travel,Share,Afternoon,Mobile
U0368,Food,Like,Afternoon,Mobile
U0218,Fitness,Like,Morning,Tablet
U0105,Food,Like,Evening,Mobile
U0453,Food,Like,Afternoon,Mobile
U0357,Travel,Comment,Evening,Tablet
U0284,Fitness,Comment,Afternoon,Desktop
U0159,Technology,Comment,Morning,Tablet
U0450,Food,Like,Afternoon,Desktop
U0484,Food,Share,Afternoon,Desktop
U0240,Fitness,Like,Afternoon,Mobile
U0484,Fitness,Follow,Morning,Tablet
U0276,Travel,Like,Evening,Tablet
U0231,Travel,Comment,Afternoon,Mobile
U0331,Fitness,Follow,Evening,Desktop
U0099,Education,Share,Evening,Desktop
U0420,Travel,Like,Morning,Desktop
U0032,Education,Like,Morning,Desktop
U0131,Fitness,Follow,Afternoon,Mobile
U0406,Food,Comment,Morning,Tablet
U0458,Food,Like,Morning,Mobile
U0019,Technology,Like,Evening,Tablet
U0203,Travel,Share,Afternoon,Tablet
U0464,Travel,Comment,Morning,Desktop
U0131,Food,Share,Evening,Desktop
U0423,Fitness,Share,Evening,Tablet
U0244,Education,Follow,Evening,Mobile
U0283,Technology,Share,Morning,Tablet
U0306,Fitness,Share,Morning,Tablet
U0448,Travel,Comment,Evening,Tablet
U0218,Education,Like,Evening,Tablet
U0157,Travel,Share,Afternoon,Tablet
U0429,Technology,Follow,Afternoon,Desktop
U0130,Fitness,Follow,Afternoon,Mobile
U0364,Fitness,Comment,Afternoon,Desktop
U0304,Fitness,Like,Afternoon,Tablet
U0291,Fitness,Follow,Morning,Mobile
U0472,Education,Comment,Morning,Mobile
U0264,Education,Comment,Morning,Tablet
U0063,Technology,Like,Morning,Mobile
U0090,Technology,Like,Morning,Mobile
U0198,Travel,Like,Afternoon,Desktop
U0016,Education,Follow,Evening,Tablet
U0063,Education,Share,Morning,Mobile
U0197,Food,Comment,Morning,Mobile
U0460,Food,Comment,Evening,Desktop
U0044,Education,Follow,Evening,Mobile
U0401,Fitness,Share,Evening,Mobile
U0444,Food,Like,Evening,Tablet
U0102,Technology,Like,Evening,Desktop
U0190,Food,Follow,Afternoon,Tablet
U0039,Technology,Like,Afternoon,Tablet
U0498,Travel,Share,Evening,Desktop
U0007,Travel,Like,Evening,Desktop
U0361,Food,Share,Morning,Mobile
U0052,Education,Share,Afternoon,Tablet
U0241,Education,Like,Morning,Tablet
U0288,Travel,Comment,Morning,Desktop
U0073,Education,Follow,Afternoon,Tablet
U0311,Technology,Comment,Afternoon,Tablet
U0286,Education,Like,Evening,Tablet
U0350,Travel,Comment,Evening,Tablet
U0016,Education,Follow,Afternoon,Desktop
U0233,Education,Like,Morning,Desktop
U0355,Fitness,Comment,Evening,Mobile
U0221,Food,Comment,Evening,Desktop
U0155,Education,Like,Morning,Mobile
U0402,Food,Like,Afternoon,Desktop
U0236,Travel,Like,Afternoon,Desktop
U0071,Food,Comment,Afternoon,Desktop
U0050,Education,Share,Evening,Mobile
U0365,Travel,Follow,Evening,Mobile
U0084,Education,Share,Morning,Desktop
U0301,Travel,Share,Morning,Mobile
U0188,Fitness,Share,Afternoon,Mobile
U0191,Technology,Follow,Afternoon,Desktop
U0065,Education,Share,Morning,Mobile
U0255,Education,Like,Morning,Mobile
U0205,Food,Follow,Morning,Desktop
U0088,Fitness,Follow,Morning,Desktop
U0091,Fitness,Share,Evening,Tablet
U0003,Technology,Comment,Morning,Desktop
U0135,Travel,Like,Evening,Mobile
U0215,Travel,Share,Morning,Tablet
U0004,Technology,Share,Afternoon,Mobile
U0483,Technology,Like,Evening,Mobile
U0191,Education,Like,Morning,Mobile
U0418,Technology,Comment,Evening,Desktop
U0383,Food,Follow,Morning,Mobile
U0028,Fitness,Like,Evening,Mobile
U0037,Education,Follow,Afternoon,Desktop
U0003,Food,Share,Afternoon,Tablet
U0288,Food,Share,Evening,Tablet
U0331,Education,Follow,Morning,Tablet
U0285,Fitness,Follow,Evening,Desktop
U0305,Food,Like,Afternoon,Desktop
U0376,Education,Comment,Morning,Tablet
U0413,Education,Like,Afternoon,Mobile
U0019,Food,Like,Afternoon,Mobile
U0397,Education,Share,Evening,Desktop
U0094,Travel,Share,Morning,Desktop
U0225,Education,Comment,Afternoon,Mobile
U0216,Technology,Follow,Evening,Desktop
U0020,Travel,Comment,Evening,Desktop
U0113,Food,Comment,Evening,Desktop
U0496,Food,Like,Morning,Mobile
U0409,Food,Comment,Evening,Desktop
U0170,Technology,Like,Afternoon,Desktop
U0202,Travel,Share,Afternoon,Tablet
U0041,Travel,Comment,Afternoon,Mobile
U0374,Education,Share,Morning,Mobile
